source_ref,target_ref,relation,confidence,note,element_text
AI.II.C.K4,phak:ch14,explanation,verified,"Markings and signs are AIM 2-3, lighting aids AIM 2-1, and PHAK ch14 covers both with hold lines","Airport markings, signs, and lights including the importance of hold lines associated with runways."
AI.II.C.K4,risk-management,explanation,auto,from the Task C References line,"Airport markings, signs, and lights including the importance of hold lines associated with runways."
AI.II.C.K5,ac-91-73b,guidance,auto,from the Task C References line,"Appropriate flight deck activities during taxiing, including taxi route planning, briefing the location of Hot Spots, communicating and coordinating with ATC."
AI.II.C.K5,afh,explanation,auto,from the Task C References line,"Appropriate flight deck activities during taxiing, including taxi route planning, briefing the location of Hot Spots, communicating and coordinating with ATC."
AI.II.C.K5,aim:ch04-s03,guidance,verified,Taxi route planning and hot spot briefing are in AIM 4-3 and PHAK ch14,"Appropriate flight deck activities during taxiing, including taxi route planning, briefing the location of Hot Spots, communicating and coordinating with ATC."
AI.II.C.K5,aviation-instructor,explanation,auto,from the Task C References line,"Appropriate flight deck activities during taxiing, including taxi route planning, briefing the location of Hot Spots, communicating and coordinating with ATC."
AI.II.C.K5,phak:ch14,explanation,verified,Taxi route planning and hot spot briefing are in AIM 4-3 and PHAK ch14,"Appropriate flight deck activities during taxiing, including taxi route planning, briefing the location of Hot Spots, communicating and coordinating with ATC."
AI.II.C.K5,risk-management,explanation,auto,from the Task C References line,"Appropriate flight deck activities during taxiing, including taxi route planning, briefing the location of Hot Spots, communicating and coordinating with ATC."
AI.II.C.K6,ac-91-73b,guidance,auto,from the Task C References line,Communication and operational procedures at uncontrolled airports.
AI.II.C.K6,afh,explanation,auto,from the Task C References line,Communication and operational procedures at uncontrolled airports.
AI.II.C.K6,aim:ch04-s01,guidance,verified,Traffic advisory practices at airports without an operating tower are AIM 4-1; PHAK ch14 repeats them,Communication and operational procedures at uncontrolled airports.
AI.II.C.K6,aviation-instructor,explanation,auto,from the Task C References line,Communication and operational procedures at uncontrolled airports.
AI.II.C.K6,phak:ch14,explanation,verified,Traffic advisory practices at airports without an operating tower are AIM 4-1; PHAK ch14 repeats them,Communication and operational procedures at uncontrolled airports.
AI.II.C.K6,risk-management,explanation,auto,from the Task C References line,Communication and operational procedures at uncontrolled airports.
AI.II.C.R1,ac-91-73b,guidance,auto,from the Task C References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.II.C.R1,afh,explanation,auto,from the Task C References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.II.C.R1,aim,guidance,auto,from the Task C References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.II.C.R1,aviation-instructor:ch10,explanation,verified,Distraction and task prioritization while instructing are AIH ch10; error management is RMH ch6,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.II.C.R1,phak,explanation,auto,from the Task C References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.II.C.R1,risk-management:ch06,explanation,verified,Distraction and task prioritization while instructing are AIH ch10; error management is RMH ch6,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.II.C.R2,ac-91-73b,guidance,auto,from the Task C References line,Confirmation or expectation bias as related to taxi instructions.
AI.II.C.R2,afh,explanation,auto,from the Task C References line,Confirmation or expectation bias as related to taxi instructions.
AI.II.C.R2,aim,guidance,auto,from the Task C References line,Confirmation or expectation bias as related to taxi instructions.
AI.II.C.R2,aviation-instructor,explanation,auto,from the Task C References line,Confirmation or expectation bias as related to taxi instructions.
AI.II.C.R2,phak,explanation,auto,from the Task C References line,Confirmation or expectation bias as related to taxi instructions.
AI.II.C.R2,risk-management:ch06,explanation,verified,Expectation bias in reading back a clearance is a RMH ch6 error type,Confirmation or expectation bias as related to taxi instructions.
AI.II.C.R3,ac-91-73b,guidance,auto,from the Task C References line,Entering or crossing runways.
AI.II.C.R3,afh,explanation,auto,from the Task C References line,Entering or crossing runways.
AI.II.C.R3,aim:ch04-s03,guidance,verified,Runway entry and crossing procedures are AIM 4-3,Entering or crossing runways.
AI.II.C.R3,aviation-instructor,explanation,auto,from the Task C References line,Entering or crossing runways.
AI.II.C.R3,phak,explanation,auto,from the Task C References line,Entering or crossing runways.
AI.II.C.R3,risk-management,explanation,auto,from the Task C References line,Entering or crossing runways.
AI.II.C.R4,ac-91-73b,guidance,auto,from the Task C References line,Night taxi operations.
AI.II.C.R4,afh:ch11,explanation,verified,Night taxi technique is AFH ch11 night operations; the incursion risk is AIM 4-3,Night taxi operations.
AI.II.C.R4,aim:ch04-s03,guidance,verified,Night taxi technique is AFH ch11 night operations; the incursion risk is AIM 4-3,Night taxi operations.
AI.II.C.R4,aviation-instructor,explanation,auto,from the Task C References line,Night taxi operations.
AI.II.C.R4,phak,explanation,auto,from the Task C References line,Night taxi operations.
AI.II.C.R4,risk-management,explanation,auto,from the Task C References line,Night taxi operations.
AI.II.C.R5,ac-91-73b,guidance,auto,from the Task C References line,Low visibility taxi operations.
AI.II.C.R5,afh,explanation,auto,from the Task C References line,Low visibility taxi operations.
AI.II.C.R5,aim:ch04-s03,guidance,verified,Low visibility surface operations are covered in AIM 4-3,Low visibility taxi operations.
AI.II.C.R5,aviation-instructor,explanation,auto,from the Task C References line,Low visibility taxi operations.
AI.II.C.R5,phak,explanation,auto,from the Task C References line,Low visibility taxi operations.
AI.II.C.R5,risk-management,explanation,auto,from the Task C References line,Low visibility taxi operations.
AI.II.C.R6,ac-91-73b,guidance,auto,from the Task C References line,Runway incursion after landing.
AI.II.C.R6,afh,explanation,auto,from the Task C References line,Runway incursion after landing.
AI.II.C.R6,aim:ch04-s03,guidance,verified,After landing and runway exit procedure is AIM 4-3,Runway incursion after landing.
AI.II.C.R6,aviation-instructor,explanation,auto,from the Task C References line,Runway incursion after landing.
AI.II.C.R6,phak,explanation,auto,from the Task C References line,Runway incursion after landing.
AI.II.C.R6,risk-management,explanation,auto,from the Task C References line,Runway incursion after landing.
AI.II.C.R7,ac-91-73b,guidance,auto,from the Task C References line,Operating on taxiways between parallel runways.
AI.II.C.R7,afh,explanation,auto,from the Task C References line,Operating on taxiways between parallel runways.
AI.II.C.R7,aim:ch04-s03,guidance,verified,Taxiing between parallel runways is a surface movement hazard in AIM 4-3,Operating on taxiways between parallel runways.
AI.II.C.R7,aviation-instructor,explanation,auto,from the Task C References line,Operating on taxiways between parallel runways.
AI.II.C.R7,phak,explanation,auto,from the Task C References line,Operating on taxiways between parallel runways.
AI.II.C.R7,risk-management,explanation,auto,from the Task C References line,Operating on taxiways between parallel runways.
AI.II.C.S1,ac-91-73b,guidance,auto,from the Task C References line,Deliver instruction on the elements and techniques for runway incursion avoidance.
AI.II.C.S1,afh,explanation,auto,from the Task C References line,Deliver instruction on the elements and techniques for runway incursion avoidance.
AI.II.C.S1,aim:ch04-s03,guidance,verified,Content comes from AIM 4-3; delivery technique is AIH ch9,Deliver instruction on the elements and techniques for runway incursion avoidance.
AI.II.C.S1,aviation-instructor:ch09,explanation,verified,Content comes from AIM 4-3; delivery technique is AIH ch9,Deliver instruction on the elements and techniques for runway incursion avoidance.
AI.II.C.S1,phak,explanation,auto,from the Task C References line,Deliver instruction on the elements and techniques for runway incursion avoidance.
AI.II.C.S1,risk-management,explanation,auto,from the Task C References line,Deliver instruction on the elements and techniques for runway incursion avoidance.
AI.II.D.K1,afh,explanation,auto,from the Task D References line,Airfoil design characteristics.
AI.II.D.K1,aviation-instructor,explanation,auto,from the Task D References line,Airfoil design characteristics.
AI.II.D.K1,phak:ch05,explanation,verified,PHAK ch5 aerodynamics of flight covers airfoil design characteristics,Airfoil design characteristics.
AI.II.D.K1,risk-management,explanation,auto,from the Task D References line,Airfoil design characteristics.
AI.II.D.K1,seaplane,explanation,auto,from the Task D References line,Airfoil design characteristics.
AI.II.D.K2,afh,explanation,auto,from the Task D References line,"Airplane stability, maneuverability and controllability."
AI.II.D.K2,aviation-instructor,explanation,auto,from the Task D References line,"Airplane stability, maneuverability and controllability."
AI.II.D.K2,phak:ch05,explanation,verified,"Stability, maneuverability, and controllability are in PHAK ch5","Airplane stability, maneuverability and controllability."
AI.II.D.K2,risk-management,explanation,auto,from the Task D References line,"Airplane stability, maneuverability and controllability."
AI.II.D.K2,seaplane,explanation,auto,from the Task D References line,"Airplane stability, maneuverability and controllability."
AI.II.D.K3,afh,explanation,auto,from the Task D References line,"Turning tendency (e.g., torque, p-factor, spiraling slipstream, and gyroscopic precession)."
AI.II.D.K3,aviation-instructor,explanation,auto,from the Task D References line,"Turning tendency (e.g., torque, p-factor, spiraling slipstream, and gyroscopic precession)."
AI.II.D.K3,phak:ch05,explanation,verified,"Torque, P-factor, spiraling slipstream, and gyroscopic precession are in PHAK ch5","Turning tendency (e.g., torque, p-factor, spiraling slipstream, and gyroscopic precession)."
AI.II.D.K3,risk-management,explanation,auto,from the Task D References line,"Turning tendency (e.g., torque, p-factor, spiraling slipstream, and gyroscopic precession)."
AI.II.D.K3,seaplane,explanation,auto,from the Task D References line,"Turning tendency (e.g., torque, p-factor, spiraling slipstream, and gyroscopic precession)."
AI.II.D.K4,afh,explanation,auto,from the Task D References line,Forces acting on an airplane.
AI.II.D.K4,aviation-instructor,explanation,auto,from the Task D References line,Forces acting on an airplane.
AI.II.D.K4,phak:ch05,explanation,verified,The four forces are in PHAK ch5,Forces acting on an airplane.
AI.II.D.K4,risk-management,explanation,auto,from the Task D References line,Forces acting on an airplane.
AI.II.D.K4,seaplane,explanation,auto,from the Task D References line,Forces acting on an airplane.
AI.II.D.K5,afh,explanation,auto,from the Task D References line,Load factors in airplane design.
AI.II.D.K5,aviation-instructor,explanation,auto,from the Task D References line,Load factors in airplane design.
AI.II.D.K5,phak:ch05,explanation,verified,Load factor and design limits are in PHAK ch5,Load factors in airplane design.
AI.II.D.K5,risk-management,explanation,auto,from the Task D References line,Load factors in airplane design.
AI.II.D.K5,seaplane,explanation,auto,from the Task D References line,Load factors in airplane design.
AI.II.D.K6,afh,explanation,auto,from the Task D References line,Wingtip vortices and appropriate precautions. 12
