source_ref,target_ref,relation,confidence,note,element_text
PA.I.C.K2f,aim,guidance,auto,from the Task C References line,f. Convective Outlook (AC)
PA.I.C.K2f,aviation-weather,explanation,auto,from the Task C References line,f. Convective Outlook (AC)
PA.I.C.K2f,phak:ch13,explanation,verified,chapter 13 lists the convective outlook among forecast products,f. Convective Outlook (AC)
PA.I.C.K2f,risk-management,explanation,auto,from the Task C References line,f. Convective Outlook (AC)
PA.I.C.K2g,14cfr:part-91,regulation,auto,from the Task C References line,"g. Inflight Aviation Weather Advisories including Airmen's Meteorological Information (AIRMET), Significant Meteorological Information (SIGMET), and Convective SIGMET"
PA.I.C.K2g,ac-91-92,guidance,auto,from the Task C References line,"g. Inflight Aviation Weather Advisories including Airmen's Meteorological Information (AIRMET), Significant Meteorological Information (SIGMET), and Convective SIGMET"
PA.I.C.K2g,afh,explanation,auto,from the Task C References line,"g. Inflight Aviation Weather Advisories including Airmen's Meteorological Information (AIRMET), Significant Meteorological Information (SIGMET), and Convective SIGMET"
PA.I.C.K2g,aim,guidance,auto,from the Task C References line,"g. Inflight Aviation Weather Advisories including Airmen's Meteorological Information (AIRMET), Significant Meteorological Information (SIGMET), and Convective SIGMET"
PA.I.C.K2g,aviation-weather,explanation,auto,from the Task C References line,"g. Inflight Aviation Weather Advisories including Airmen's Meteorological Information (AIRMET), Significant Meteorological Information (SIGMET), and Convective SIGMET"
PA.I.C.K2g,phak:ch13,explanation,verified,"chapter 13 covers AIRMET, SIGMET, and convective SIGMET advisories","g. Inflight Aviation Weather Advisories including Airmen's Meteorological Information (AIRMET), Significant Meteorological Information (SIGMET), and Convective SIGMET"
PA.I.C.K2g,risk-management,explanation,auto,from the Task C References line,"g. Inflight Aviation Weather Advisories including Airmen's Meteorological Information (AIRMET), Significant Meteorological Information (SIGMET), and Convective SIGMET"
PA.I.C.K3,14cfr:part-91,regulation,auto,from the Task C References line,"Meteorology applicable to the departure, en route, alternate, and destination under visual flight rules (VFR) in Visual Meteorological Conditions (VMC), including expected climate and hazardous conditions such as:"
PA.I.C.K3,ac-91-92,guidance,auto,from the Task C References line,"Meteorology applicable to the departure, en route, alternate, and destination under visual flight rules (VFR) in Visual Meteorological Conditions (VMC), including expected climate and hazardous conditions such as:"
PA.I.C.K3,afh,explanation,auto,from the Task C References line,"Meteorology applicable to the departure, en route, alternate, and destination under visual flight rules (VFR) in Visual Meteorological Conditions (VMC), including expected climate and hazardous conditions such as:"
PA.I.C.K3,aim,guidance,auto,from the Task C References line,"Meteorology applicable to the departure, en route, alternate, and destination under visual flight rules (VFR) in Visual Meteorological Conditions (VMC), including expected climate and hazardous conditions such as:"
PA.I.C.K3,aviation-weather:ch04,explanation,verified,weather theory and the atmosphere chapters carry the meteorology behind VFR planning,"Meteorology applicable to the departure, en route, alternate, and destination under visual flight rules (VFR) in Visual Meteorological Conditions (VMC), including expected climate and hazardous conditions such as:"
PA.I.C.K3,phak:ch12,explanation,verified,weather theory and the atmosphere chapters carry the meteorology behind VFR planning,"Meteorology applicable to the departure, en route, alternate, and destination under visual flight rules (VFR) in Visual Meteorological Conditions (VMC), including expected climate and hazardous conditions such as:"
PA.I.C.K3,risk-management,explanation,auto,from the Task C References line,"Meteorology applicable to the departure, en route, alternate, and destination under visual flight rules (VFR) in Visual Meteorological Conditions (VMC), including expected climate and hazardous conditions such as:"
PA.I.C.K3a,14cfr:part-91,regulation,auto,from the Task C References line,a. Atmospheric composition and stability
PA.I.C.K3a,ac-91-92,guidance,auto,from the Task C References line,a. Atmospheric composition and stability
PA.I.C.K3a,afh,explanation,auto,from the Task C References line,a. Atmospheric composition and stability
PA.I.C.K3a,aim,guidance,auto,from the Task C References line,a. Atmospheric composition and stability
PA.I.C.K3a,aviation-weather:ch04,explanation,verified,"atmospheric composition, pressure, and stability are the subject of both chapters",a. Atmospheric composition and stability
PA.I.C.K3a,phak:ch12,explanation,verified,"atmospheric composition, pressure, and stability are the subject of both chapters",a. Atmospheric composition and stability
PA.I.C.K3a,risk-management,explanation,auto,from the Task C References line,a. Atmospheric composition and stability
PA.I.C.K3b,14cfr:part-91,regulation,auto,from the Task C References line,"b. Wind (e.g., windshear, mountain wave, factors affecting wind, etc.) Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 4"
PA.I.C.K3b,ac-91-92,guidance,auto,from the Task C References line,"b. Wind (e.g., windshear, mountain wave, factors affecting wind, etc.) Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 4"
PA.I.C.K3b,afh,explanation,auto,from the Task C References line,"b. Wind (e.g., windshear, mountain wave, factors affecting wind, etc.) Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 4"
PA.I.C.K3b,aim,guidance,auto,from the Task C References line,"b. Wind (e.g., windshear, mountain wave, factors affecting wind, etc.) Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 4"
PA.I.C.K3b,aviation-weather,explanation,auto,from the Task C References line,"b. Wind (e.g., windshear, mountain wave, factors affecting wind, etc.) Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 4"
PA.I.C.K3b,phak:ch12,explanation,verified,"chapter 12 covers wind patterns, windshear, and mountain wave","b. Wind (e.g., windshear, mountain wave, factors affecting wind, etc.) Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 4"
PA.I.C.K3b,risk-management,explanation,auto,from the Task C References line,"b. Wind (e.g., windshear, mountain wave, factors affecting wind, etc.) Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 4"
PA.I.C.K3c,14cfr:part-91,regulation,auto,from the Task C References line,c. Temperature and heat exchange
PA.I.C.K3c,ac-91-92,guidance,auto,from the Task C References line,c. Temperature and heat exchange
PA.I.C.K3c,afh,explanation,auto,from the Task C References line,c. Temperature and heat exchange
PA.I.C.K3c,aim,guidance,auto,from the Task C References line,c. Temperature and heat exchange
PA.I.C.K3c,aviation-weather:ch05,explanation,verified,the AWH heat and temperature chapter is exactly this element,c. Temperature and heat exchange
PA.I.C.K3c,phak:ch12,explanation,verified,the AWH heat and temperature chapter is exactly this element,c. Temperature and heat exchange
PA.I.C.K3c,risk-management,explanation,auto,from the Task C References line,c. Temperature and heat exchange
PA.I.C.K3d,14cfr:part-91,regulation,auto,from the Task C References line,d. Moisture/precipitation
PA.I.C.K3d,ac-91-92,guidance,auto,from the Task C References line,d. Moisture/precipitation
PA.I.C.K3d,afh,explanation,auto,from the Task C References line,d. Moisture/precipitation
PA.I.C.K3d,aim,guidance,auto,from the Task C References line,d. Moisture/precipitation
PA.I.C.K3d,aviation-weather:ch06,explanation,verified,"the AWH water vapor chapter covers moisture, humidity, and precipitation",d. Moisture/precipitation
PA.I.C.K3d,phak:ch12,explanation,verified,"the AWH water vapor chapter covers moisture, humidity, and precipitation",d. Moisture/precipitation
PA.I.C.K3d,risk-management,explanation,auto,from the Task C References line,d. Moisture/precipitation
PA.I.C.K3e,14cfr:part-91,regulation,auto,from the Task C References line,"e. Weather system formation, including air masses and fronts"
PA.I.C.K3e,ac-91-92,guidance,auto,from the Task C References line,"e. Weather system formation, including air masses and fronts"
PA.I.C.K3e,afh,explanation,auto,from the Task C References line,"e. Weather system formation, including air masses and fronts"
PA.I.C.K3e,aim,guidance,auto,from the Task C References line,"e. Weather system formation, including air masses and fronts"
PA.I.C.K3e,aviation-weather,explanation,auto,from the Task C References line,"e. Weather system formation, including air masses and fronts"
PA.I.C.K3e,phak:ch12,explanation,verified,chapter 12 covers air mass classification and frontal formation,"e. Weather system formation, including air masses and fronts"
PA.I.C.K3e,risk-management,explanation,auto,from the Task C References line,"e. Weather system formation, including air masses and fronts"
PA.I.C.K3f,14cfr:part-91,regulation,auto,from the Task C References line,f. Clouds
PA.I.C.K3f,ac-91-92,guidance,auto,from the Task C References line,f. Clouds
PA.I.C.K3f,afh,explanation,auto,from the Task C References line,f. Clouds
PA.I.C.K3f,aim,guidance,auto,from the Task C References line,f. Clouds
PA.I.C.K3f,aviation-weather:ch06,explanation,verified,cloud types and formation follow from the water vapor and weather theory chapters,f. Clouds
PA.I.C.K3f,phak:ch12,explanation,verified,cloud types and formation follow from the water vapor and weather theory chapters,f. Clouds
PA.I.C.K3f,risk-management,explanation,auto,from the Task C References line,f. Clouds
PA.I.C.K3g,14cfr:part-91,regulation,auto,from the Task C References line,g. Turbulence
PA.I.C.K3g,ac-91-92,guidance,auto,from the Task C References line,g. Turbulence
PA.I.C.K3g,afh,explanation,auto,from the Task C References line,g. Turbulence
PA.I.C.K3g,aim,guidance,auto,from the Task C References line,g. Turbulence
PA.I.C.K3g,aviation-weather,explanation,auto,from the Task C References line,g. Turbulence
